"","name","n","p","m","N","kappa","sigma","ratio","averaged","centralized"
"3892",ridge,616,124,40,24640,0.2,10,1.08216556667427,0.994544871760625,0.919032080106814
"3893",ridge,616,124,40,24640,0.2,10,1.26550274604296,0.977999841053169,0.772815265799482
"3894",ridge,616,124,40,24640,0.2,10,1.02751205748058,1.01295372150142,0.985831469447802
"3895",ridge,616,124,40,24640,0.2,10,1.22389765756715,0.985007812861457,0.804812237993369
"3896",ridge,616,124,40,24640,0.2,10,1.06118096841729,0.966861864168844,0.911118737467443
"3897",ridge,616,124,40,24640,0.2,10,1.22647676119764,1.09036521660346,0.889022320764341
"3898",ridge,616,124,40,24640,0.2,10,1.10734453489511,1.1275041051617,1.01820532781922
"3899",ridge,616,124,40,24640,0.2,10,1.12677165900891,1.0957176907297,0.972439874546963
"3900",ridge,616,124,40,24640,0.2,10,1.09361066024922,0.997475969763368,0.912094226967444
"3901",ridge,616,124,100,61600,0.2,10,1.05040223227152,0.631313269508369,0.601020494923302
"3902",ridge,616,124,100,61600,0.2,10,1.10439295643552,0.55402297020211,0.501653842478536
"3903",ridge,616,124,100,61600,0.2,10,1.04085370093591,0.709794752418174,0.681935176653494
"3904",ridge,616,124,100,61600,0.2,10,1.04137922041541,0.605294125292272,0.581242753289066
"3905",ridge,616,124,100,61600,0.2,10,1.06950120543267,0.683102684948364,0.638711467998782
"3906",ridge,616,124,100,61600,0.2,10,1.02510955293038,0.722643913407218,0.704943107145443
"3907",ridge,616,124,100,61600,0.2,10,0.992777762649798,0.660088732697825,0.664890731371741
"3908",ridge,616,124,100,61600,0.2,10,1.09714961896149,0.774958634901857,0.706338152525994
"3909",ridge,616,124,100,61600,0.2,10,0.962819946151388,0.611020823567699,0.634615876010971
"3910",ridge,616,124,100,61600,0.2,10,1.10878409211411,0.678021401415292,0.611499936044819
"3911",ridge,616,124,100,61600,0.2,10,0.94386459868083,0.585207838146302,0.620012487982073
"3912",ridge,616,124,100,61600,0.2,10,1.04255956999397,0.755388389096019,0.724551777027369
"3913",ridge,616,124,100,61600,0.2,10,1.04558427794825,0.633581488234293,0.605959272338689
"3914",ridge,616,124,100,61600,0.2,10,0.992052109267292,0.550670810294714,0.555082545715696
"3915",ridge,616,124,100,61600,0.2,10,1.09588877338492,0.674441449056532,0.615428741890801
"3916",ridge,616,124,100,61600,0.2,10,1.01485504393493,0.656890417731285,0.647275117423964
"3917",ridge,616,124,100,61600,0.2,10,1.08221741911324,0.761875050126892,0.703994443880939
"3918",ridge,616,124,100,61600,0.2,10,1.1151000857983,0.819820502537657,0.735199030991686
"3919",ridge,616,124,100,61600,0.2,10,1.12068395643294,0.672948491791581,0.600480169211601
"3920",ridge,616,124,100,61600,0.2,10,1.11480654066378,0.848160963121409,0.760814484113442
"3921",ridge,616,124,100,61600,0.2,10,1.1097395207663,0.697732592848908,0.628735464307073
"3922",ridge,616,124,100,61600,0.2,10,1.02207555756341,0.618849296775456,0.605482923640959
"3923",ridge,616,124,100,61600,0.2,10,1.03304267562324,0.797915414583722,0.772393467774537
"3924",ridge,616,124,100,61600,0.2,10,1.13637977082541,0.857266222214954,0.754383564565111
"3925",ridge,616,124,100,61600,0.2,10,1.02119388771843,0.557264271903803,0.545698792957773
"3926",ridge,616,124,100,61600,0.2,10,1.02192329413262,0.619031596284574,0.605751527378568
"3927",ridge,616,124,100,61600,0.2,10,1.02248418134149,0.689125436959923,0.673971734267611
"3928",ridge,616,124,100,61600,0.2,10,1.07244410757106,0.797009271436335,0.743170917542226
"3929",ridge,616,124,100,61600,0.2,10,1.07214675400472,0.710628677151122,0.662809148558029
"3930",ridge,616,124,100,61600,0.2,10,1.14360670216572,0.681566311569238,0.595979640796537
"3931",ridge,616,124,100,61600,0.2,10,1.04534763008738,0.683473134115673,0.653823775406221
"3932",ridge,616,124,100,61600,0.2,10,1.0648485824861,0.823447203292681,0.773299806973665
"3933",ridge,616,124,100,61600,0.2,10,1.04131560437308,0.726338091180283,0.697519645465771
"3934",ridge,616,124,100,61600,0.2,10,1.08620533458684,0.638611105992909,0.587928530323245
"3935",ridge,616,124,100,61600,0.2,10,1.01865710612479,0.676471520390332,0.664081678047474
"3936",ridge,616,124,100,61600,0.2,10,1.08427663122023,0.760843761830064,0.701706317301903
"3937",ridge,616,124,100,61600,0.2,10,1.11722631795103,0.660708992420035,0.591383305069077
"3938",ridge,616,124,100,61600,0.2,10,1.08776711474122,0.628028649842682,0.577355797331758
"3939",ridge,616,124,100,61600,0.2,10,1.08425663733327,0.770730953691315,0.710838123700056
"3940",ridge,616,124,100,61600,0.2,10,1.04918283063346,0.691186204031884,0.658785279220183
"3941",ridge,616,124,100,61600,0.2,10,1.123713528096,0.768417216100365,0.683819493925961
"3942",ridge,616,124,100,61600,0.2,10,1.02879009955787,0.636939913303373,0.619115515961035
"3943",ridge,616,124,100,61600,0.2,10,1.04794813302062,0.661301681032567,0.631044285680838
"3944",ridge,616,124,100,61600,0.2,10,1.08742328492317,0.679228949601126,0.624622406949028
"3945",ridge,616,124,100,61600,0.2,10,1.02967082678924,0.57753746975747,0.560895244122211
"3946",ridge,616,124,100,61600,0.2,10,1.07153199031958,0.624402750891692,0.582719654226532
"3947",ridge,616,124,100,61600,0.2,10,1.07972848032539,0.593985960137262,0.550125305538163
"3948",ridge,616,124,100,61600,0.2,10,1.10441629516658,0.784971905191747,0.710757264834952
"3949",ridge,616,124,100,61600,0.2,10,1.02418853939724,0.678109435015248,0.662094339987763
"3950",ridge,616,124,100,61600,0.2,10,1.1391321267618,0.723613405826678,0.635232198993184
"3951",ridge,616,124,100,61600,0.2,10,1.07862315609668,0.66180220586203,0.613562023141576
"3952",ridge,616,124,100,61600,0.2,10,1.12240154499085,0.696379877929723,0.620437383606242
"3953",ridge,616,124,100,61600,0.2,10,1.10490294233446,0.68338141199092,0.618499042591976
"3954",ridge,616,124,100,61600,0.2,10,1.04100932473017,0.688120295093659,0.661012614149274
"3955",ridge,616,124,100,61600,0.2,10,1.12488368554025,0.661152453975681,0.587751838233968
"3956",ridge,616,124,100,61600,0.2,10,1.08024826277097,0.74123803854553,0.686173784389307
"3957",ridge,616,124,100,61600,0.2,10,1.09849755246117,0.757736351699936,0.689793390984108
"3958",ridge,616,124,100,61600,0.2,10,0.987461022566199,0.710778277584882,0.719803882220811
"3959",ridge,616,124,100,61600,0.2,10,1.18227926560184,0.719357836270489,0.608450014476315
"3960",ridge,616,124,100,61600,0.2,10,1.02162441489255,0.657392720984744,0.643477888157053
"3961",ridge,616,124,100,61600,0.2,10,1.13894142706495,0.739118555088881,0.648952209064504
"3962",ridge,616,124,100,61600,0.2,10,1.09774667075905,0.741892512563556,0.675832168136359
"3963",ridge,616,124,100,61600,0.2,10,1.03901690432131,0.697748015822512,0.671546355906774
"3964",ridge,616,124,100,61600,0.2,10,1.04861030993812,0.86374106933017,0.823700721940392
"3965",ridge,616,124,100,61600,0.2,10,0.983885486666204,0.788371440877368,0.801283738363378
"3966",ridge,616,124,100,61600,0.2,10,1.12728627254947,0.784631122419866,0.696035374089442
"3967",ridge,616,124,100,61600,0.2,10,1.03403486978452,0.641666060285051,0.620545862654287
"3968",ridge,616,124,100,61600,0.2,10,1.06677032791537,0.679568965526323,0.637033996675089
"3969",ridge,616,124,100,61600,0.2,10,1.06790268069605,0.783038327464668,0.733248770341401
"3970",ridge,616,124,100,61600,0.2,10,1.0773456456885,0.720340123280263,0.668624898762099
"3971",ridge,616,124,100,61600,0.2,10,1.10278171237612,0.722179995445069,0.65487121099335
"3972",ridge,616,124,100,61600,0.2,10,1.07080109203518,0.638143302220425,0.595949431661075
"3973",ridge,616,124,100,61600,0.2,10,1.1279319189823,0.665348316097346,0.589883400673392
"3974",ridge,616,124,100,61600,0.2,10,1.05540788594748,0.717464828707439,0.679798624077309
"3975",ridge,616,124,100,61600,0.2,10,1.03414986755059,0.617962408156447,0.597555951556718
"3976",ridge,616,124,100,61600,0.2,10,0.981032540282723,0.639158125154262,0.651515723392889
"3977",ridge,616,124,100,61600,0.2,10,1.16312088718611,0.831365400011005,0.714771275428033
"3978",ridge,616,124,100,61600,0.2,10,1.04976815292964,0.657742613266914,0.626559885086359
"3979",ridge,616,124,100,61600,0.2,10,1.08227797760218,0.724875107303685,0.669767954541281
"3980",ridge,616,124,100,61600,0.2,10,1.09431167644644,0.772854125256119,0.706246805083729
"3981",ridge,616,124,100,61600,0.2,10,1.15102848957284,0.703850128403304,0.611496704711899
"3982",ridge,616,124,100,61600,0.2,10,1.05810217691082,0.759620931339823,0.717908863544327
"3983",ridge,616,124,100,61600,0.2,10,1.11825754846042,0.756208004288805,0.676237782011777
"3984",ridge,616,124,100,61600,0.2,10,1.12228511674271,0.733650028169581,0.653710912872932
"3985",ridge,616,124,100,61600,0.2,10,0.994035861824233,0.669330083513149,0.673346012169832
"3986",ridge,616,124,100,61600,0.2,10,1.04060822557213,0.759816157745167,0.730165435053538
"3987",ridge,616,124,100,61600,0.2,10,1.01022426005148,0.628635959979092,0.622273672132025
"3988",ridge,616,124,100,61600,0.2,10,1.0579752089924,0.712093910363978,0.673072397454537
"3989",ridge,616,124,100,61600,0.2,10,1.0264863520956,0.657894817517468,0.640919205768644
"3990",ridge,616,124,100,61600,0.2,10,1.08606496750844,0.743829105983268,0.684884540277275
"3991",ridge,616,124,100,61600,0.2,10,1.06614973902616,0.580567861133508,0.544546267641362
"3992",ridge,616,124,100,61600,0.2,10,1.12697741202615,0.798989856525417,0.708967054706926
"3993",ridge,616,124,100,61600,0.2,10,1.0620418426444,0.732991321486191,0.690171791782802
"3994",ridge,616,124,100,61600,0.2,10,1.10563936884806,0.699889932565871,0.633018280902088
"3995",ridge,616,124,100,61600,0.2,10,1.06973173084149,0.752811747031859,0.703738820984276
"3996",ridge,616,124,100,61600,0.2,10,0.977753303530268,0.599352893357847,0.612989893456589
"3997",ridge,616,124,100,61600,0.2,10,1.08245733186224,0.657854362442928,0.60774161075815
"3998",ridge,616,124,100,61600,0.2,10,1.02197493353913,0.735288889461799,0.719478399451026
"3999",ridge,616,124,100,61600,0.2,10,1.09984654738829,0.741928473810344,0.67457453548601
"4000",ridge,616,124,100,61600,0.2,10,1.16731385899847,0.748497529390967,0.64121360645299
"4001",ridge,808,162,10,8080,0.2,10,1.25361853167645,2.99280649992075,2.38733428415301
"4002",ridge,808,162,10,8080,0.2,10,1.24792996937656,2.78599482179078,2.2324929204021
"4003",ridge,808,162,10,8080,0.2,10,1.18692486462823,2.89145762301308,2.43609154141255
"4004",ridge,808,162,10,8080,0.2,10,1.29491600075973,2.59493093130691,2.00393765293229
"4005",ridge,808,162,10,8080,0.2,10,1.05943365806566,3.07117440506992,2.89888317374901
"4006",ridge,808,162,10,8080,0.2,10,1.19282292383275,3.58067438671609,3.0018490717891
"4007",ridge,808,162,10,8080,0.2,10,1.21991742224708,3.81664637561412,3.12861043379794
"4008",ridge,808,162,10,8080,0.2,10,1.07537924374008,3.07408282989705,2.85860346272414
"4009",ridge,808,162,10,8080,0.2,10,1.18664669738941,3.11675371695442,2.62652205059113
"4010",ridge,808,162,10,8080,0.2,10,1.09482469511076,2.86650832741224,2.61823499251837
"4011",ridge,808,162,10,8080,0.2,10,1.09859892604869,2.39896993509546,2.18366309871045
"4012",ridge,808,162,10,8080,0.2,10,1.12274644073955,3.16786052021579,2.82152800068476
"4013",ridge,808,162,10,8080,0.2,10,1.26956251543851,3.09981897009684,2.44164342629961
"4014",ridge,808,162,10,8080,0.2,10,1.19634099384558,2.68669837927763,2.24576303336508
"4015",ridge,808,162,10,8080,0.2,10,1.14182590664281,2.9381061464259,2.57316472619236
"4016",ridge,808,162,10,8080,0.2,10,1.2594846335622,3.12480147239956,2.48101595615478
"4017",ridge,808,162,10,8080,0.2,10,1.15791926407253,2.90394973357794,2.50790346415381
"4018",ridge,808,162,10,8080,0.2,10,1.05442601671686,2.27678484830728,2.15926467311235
"4019",ridge,808,162,10,8080,0.2,10,1.0478676975222,2.46979680301252,2.35697388978841
"4020",ridge,808,162,10,8080,0.2,10,1.21968065873372,3.38575294631431,2.77593394801343
"4021",ridge,808,162,10,8080,0.2,10,1.19846107887075,2.68907118099431,2.2437701385581
"4022",ridge,808,162,10,8080,0.2,10,1.11493705336895,3.11436898595809,2.79331373600648
"4023",ridge,808,162,10,8080,0.2,10,1.21730722610299,3.37460445668133,2.77218797713422
"4024",ridge,808,162,10,8080,0.2,10,1.1567010465092,3.05738584748953,2.64319450277701
"4025",ridge,808,162,10,8080,0.2,10,1.23535016312219,3.25799483758052,2.63730473742469
"4026",ridge,808,162,10,8080,0.2,10,1.21783081828019,2.28105784770923,1.87304986330574
"4027",ridge,808,162,10,8080,0.2,10,1.08816808173958,2.7989884888037,2.57220234242595
"4028",ridge,808,162,10,8080,0.2,10,1.15004270447306,2.90233479540835,2.52367567232052
"4029",ridge,808,162,10,8080,0.2,10,1.24921892880512,3.13885539079647,2.51265436219318
"4030",ridge,808,162,10,8080,0.2,10,1.23717575106564,2.79576883364902,2.25979924941212
"4031",ridge,808,162,10,8080,0.2,10,1.12895559397484,2.50961020139937,2.22294855067195
"4032",ridge,808,162,10,8080,0.2,10,1.28150653865946,2.78783928957754,2.17543898956131
"4033",ridge,808,162,10,8080,0.2,10,1.20385696498323,2.76607302151142,2.29767580532289
"4034",ridge,808,162,10,8080,0.2,10,1.19205520914373,3.47406585243359,2.91434979335317
"4035",ridge,808,162,10,8080,0.2,10,1.22146408374135,3.25411561709469,2.66411076707825
"4036",ridge,808,162,10,8080,0.2,10,1.22668869366204,3.30215800015921,2.69192829217433
"4037",ridge,808,162,10,8080,0.2,10,1.19822637404745,2.98899148206298,2.4945131794809
"4038",ridge,808,162,10,8080,0.2,10,1.25496601665586,2.52617515437165,2.01294307642148
"4039",ridge,808,162,10,8080,0.2,10,1.15725791991741,3.40516092684669,2.94243907796258
"4040",ridge,808,162,10,8080,0.2,10,1.10110419414774,3.14532264099834,2.85651681077543
"4041",ridge,808,162,10,8080,0.2,10,1.20809549444615,3.67668904856193,3.04337617801275
"4042",ridge,808,162,10,8080,0.2,10,1.11380491990896,3.20506891355504,2.87758552351971
"4043",ridge,808,162,10,8080,0.2,10,1.10271777475192,2.50031589658781,2.26741234596523
"4044",ridge,808,162,10,8080,0.2,10,1.13779823574159,2.44299695863916,2.14712668898355
"4045",ridge,808,162,10,8080,0.2,10,1.34077202889173,3.11487373444187,2.32319415032592
"4046",ridge,808,162,10,8080,0.2,10,1.17363980505926,3.23642543581994,2.75759685541386
"4047",ridge,808,162,10,8080,0.2,10,1.24732654722949,2.95128473163462,2.36608828553349
"4048",ridge,808,162,10,8080,0.2,10,1.14785373580413,2.66291013507493,2.31990370550951
"4049",ridge,808,162,10,8080,0.2,10,1.06147841514348,2.25401825582365,2.12347064590943
"4050",ridge,808,162,10,8080,0.2,10,1.04176072695863,2.74842844511013,2.63825307864507
"4051",ridge,808,162,10,8080,0.2,10,1.03369559801943,2.82245474422468,2.73045057909943
"4052",ridge,808,162,10,8080,0.2,10,1.15029282544109,2.98389645933335,2.59403205282894
"4053",ridge,808,162,10,8080,0.2,10,1.13665682092245,2.56826431111158,2.25948964000174
"4054",ridge,808,162,10,8080,0.2,10,1.15056880591168,3.10435197838929,2.69810198437414
"4055",ridge,808,162,10,8080,0.2,10,1.0698870025437,2.99184376360923,2.79641098218409
"4056",ridge,808,162,10,8080,0.2,10,1.09756232911836,2.61646244950357,2.38388506974843
"4057",ridge,808,162,10,8080,0.2,10,1.19473186435716,2.91890709049496,2.44314827249168
"4058",ridge,808,162,10,8080,0.2,10,1.18536378592461,2.76768951448811,2.33488617363931
"4059",ridge,808,162,10,8080,0.2,10,1.1323269789627,3.25441874617362,2.87409803584731
"4060",ridge,808,162,10,8080,0.2,10,1.2409604157624,3.26007269258016,2.62705615035859
"4061",ridge,808,162,10,8080,0.2,10,1.18840708120584,2.86614932902924,2.41175719528786
"4062",ridge,808,162,10,8080,0.2,10,1.15473771447854,2.63535121768128,2.28220762571296
"4063",ridge,808,162,10,8080,0.2,10,1.14672807411242,2.90843905919008,2.53629358594123
"4064",ridge,808,162,10,8080,0.2,10,1.32539664800564,2.60222553922229,1.96335605883561
"4065",ridge,808,162,10,8080,0.2,10,1.24601171288898,3.08617660646347,2.47684397709866
"4066",ridge,808,162,10,8080,0.2,10,1.1740439983436,2.77790236823533,2.36609732868149
"4067",ridge,808,162,10,8080,0.2,10,1.21454898126027,2.42229931807369,1.99440232995808
"4068",ridge,808,162,10,8080,0.2,10,1.1892900806544,4.03744485568597,3.39483606343069
"4069",ridge,808,162,10,8080,0.2,10,0.998166206614078,2.54243483508458,2.54710570067172
"4070",ridge,808,162,10,8080,0.2,10,1.19524736489916,3.30631593914103,2.76621897377702
"4071",ridge,808,162,10,8080,0.2,10,1.09839668896601,2.68633620899966,2.44568855312962
"4072",ridge,808,162,10,8080,0.2,10,1.24167310795147,3.58742214168881,2.88918405232066
"4073",ridge,808,162,10,8080,0.2,10,1.2232472285593,2.91412842153046,2.38228900380393
"4074",ridge,808,162,10,8080,0.2,10,1.30015558747986,2.78488091960301,2.14195973652742
"4075",ridge,808,162,10,8080,0.2,10,1.17360968286178,3.30042000509973,2.8121956160517
"4076",ridge,808,162,10,8080,0.2,10,1.15686154977628,2.93630598290195,2.53816542132442
"4077",ridge,808,162,10,8080,0.2,10,1.10683058057172,2.99199969842359,2.70321379887978
"4078",ridge,808,162,10,8080,0.2,10,1.08786765223487,2.50823737821304,2.30564570337229
"4079",ridge,808,162,10,8080,0.2,10,1.077425450199,2.65665132996607,2.46574027880573
"4080",ridge,808,162,10,8080,0.2,10,1.14344800589445,3.33254342382505,2.91446870049697
"4081",ridge,808,162,10,8080,0.2,10,1.18674218827092,2.99233882581292,2.52147337086983
"4082",ridge,808,162,10,8080,0.2,10,1.08693487104909,2.91270757909503,2.67974434961657
"4083",ridge,808,162,10,8080,0.2,10,1.1776881901351,3.10899663221594,2.63991492676791
"4084",ridge,808,162,10,8080,0.2,10,1.3295798107152,2.97098064487476,2.23452599154361
"4085",ridge,808,162,10,8080,0.2,10,1.23189144195726,3.00836049980273,2.4420662384203
"4086",ridge,808,162,10,8080,0.2,10,1.21589409913609,2.44428558022452,2.01027834739983
"4087",ridge,808,162,10,8080,0.2,10,1.14320146508731,3.37762532603409,2.95453201310946
"4088",ridge,808,162,10,8080,0.2,10,1.24824148854842,3.05986159080145,2.45133783716784
"4089",ridge,808,162,10,8080,0.2,10,1.18989693306057,2.89506952808439,2.43304226412105
"4090",ridge,808,162,10,8080,0.2,10,1.22728200771407,2.90281206532333,2.36523638990692
"4091",ridge,808,162,10,8080,0.2,10,1.09700386727519,2.47212691207911,2.25352615959279
"4092",ridge,808,162,10,8080,0.2,10,1.17428877634652,3.04160034987427,2.59016386015148
"4093",ridge,808,162,10,8080,0.2,10,1.1714829687514,3.05144057859482,2.60476734189925
"4094",ridge,808,162,10,8080,0.2,10,1.18870086286533,2.98715550762234,2.51295813853611
"4095",ridge,808,162,10,8080,0.2,10,1.24322429518868,3.64914792234695,2.93522893372442
"4096",ridge,808,162,10,8080,0.2,10,1.13595185616055,3.06620549336396,2.69923894814306
"4097",ridge,808,162,10,8080,0.2,10,1.28347594168544,2.69007903427962,2.09593257412138
"4098",ridge,808,162,10,8080,0.2,10,1.19385497465507,2.28916335179211,1.91745513516288
"4099",ridge,808,162,10,8080,0.2,10,1.23873822430464,3.08586864094841,2.49113862832532
"4100",ridge,808,162,10,8080,0.2,10,1.26636730563672,3.49226061795408,2.75769960453789
"4101",ridge,808,162,20,16160,0.2,10,1.10431129165307,1.62204218615987,1.46882694981032
"4102",ridge,808,162,20,16160,0.2,10,1.21151163205312,1.83788849888827,1.5170209268017
"4103",ridge,808,162,20,16160,0.2,10,1.23118961931463,1.55701045077934,1.26463903395001
"4104",ridge,808,162,20,16160,0.2,10,1.17945828464574,1.94959126549713,1.65295482754839
"4105",ridge,808,162,20,16160,0.2,10,1.03756007161338,1.47797256526629,1.42446939285943
"4106",ridge,808,162,20,16160,0.2,10,1.08852272440645,1.56287216867774,1.43577357976606
"4107",ridge,808,162,20,16160,0.2,10,1.17104980092024,1.46077521518352,1.24740656975955
"4108",ridge,808,162,20,16160,0.2,10,1.25899422777127,1.44238029851137,1.14566077166592
"4109",ridge,808,162,20,16160,0.2,10,1.19702088391996,1.75573000532035,1.46674968574545
"4110",ridge,808,162,20,16160,0.2,10,1.1320056249318,1.65099301142874,1.4584671445676
"4111",ridge,808,162,20,16160,0.2,10,1.24343053969675,2.27414807658358,1.82893053048078
"4112",ridge,808,162,20,16160,0.2,10,1.07873253205696,1.58948983871031,1.47347909836317
"4113",ridge,808,162,20,16160,0.2,10,1.15997841678856,1.87682801796411,1.61798529248517
"4114",ridge,808,162,20,16160,0.2,10,1.28695451202786,1.89939464162649,1.47588327627339
"4115",ridge,808,162,20,16160,0.2,10,1.10572342211122,1.72372413456197,1.55891075479867
"4116",ridge,808,162,20,16160,0.2,10,1.21985588641668,1.77920542702181,1.45853739514117
"4117",ridge,808,162,20,16160,0.2,10,1.09478901559731,1.4999708429019,1.37010037690553
"4118",ridge,808,162,20,16160,0.2,10,1.22134169469831,1.45323426603381,1.18986707187851
"4119",ridge,808,162,20,16160,0.2,10,1.10747295290111,1.57872616074671,1.42552118912801
"4120",ridge,808,162,20,16160,0.2,10,1.1325131510978,1.65962324316837,1.46543397006879
"4121",ridge,808,162,20,16160,0.2,10,1.14168546359923,1.56876212569749,1.3740755888683
"4122",ridge,808,162,20,16160,0.2,10,1.2037598640466,1.80236611284624,1.49728045159053
"4123",ridge,808,162,20,16160,0.2,10,1.1405332162666,1.97823166592287,1.73447966066115
"4124",ridge,808,162,20,16160,0.2,10,1.17254755955665,1.9220259493439,1.6391880514174
"4125",ridge,808,162,20,16160,0.2,10,1.24078166018002,1.46289066314788,1.17900732263857
"4126",ridge,808,162,20,16160,0.2,10,1.18436458232386,1.75512041609377,1.48190890059379
"4127",ridge,808,162,20,16160,0.2,10,1.20395158290518,1.80137406425538,1.49621802889166
"4128",ridge,808,162,20,16160,0.2,10,1.17606483010036,1.52206048310152,1.29419777221943
"4129",ridge,808,162,20,16160,0.2,10,1.23093439736737,2.036638796823,1.65454698575229
"4130",ridge,808,162,20,16160,0.2,10,1.17837469304831,1.77437851604583,1.50578464262139
"4131",ridge,808,162,20,16160,0.2,10,1.06369837079499,2.10509187608193,1.97903083607115
"4132",ridge,808,162,20,16160,0.2,10,1.18636906139811,1.85187316790219,1.56095875066044
"4133",ridge,808,162,20,16160,0.2,10,1.28270542865577,1.59756850977921,1.24546795709238
"4134",ridge,808,162,20,16160,0.2,10,1.1227262559819,1.62105209291362,1.44385337412092
"4135",ridge,808,162,20,16160,0.2,10,1.22630369329958,2.14251123425904,1.74712939866815
"4136",ridge,808,162,20,16160,0.2,10,1.09175979609467,1.83851060914449,1.68398819568281
"4137",ridge,808,162,20,16160,0.2,10,1.1924277124954,1.67127527908497,1.40157366486182
"4138",ridge,808,162,20,16160,0.2,10,1.11049900340571,1.76032367239025,1.58516456745269
"4139",ridge,808,162,20,16160,0.2,10,1.16681873841109,1.76792495729603,1.51516675135291
"4140",ridge,808,162,20,16160,0.2,10,1.09853689745925,1.50845753237807,1.37315144886521
"4141",ridge,808,162,20,16160,0.2,10,1.13456714434771,1.67530754123257,1.47660502031878
"4142",ridge,808,162,20,16160,0.2,10,1.14440790371904,1.65150641853456,1.44310993760842
"4143",ridge,808,162,20,16160,0.2,10,1.10420609902307,1.61310291456055,1.46087122321433
"4144",ridge,808,162,20,16160,0.2,10,1.15416440253005,1.70454488303375,1.47686488969614
"4145",ridge,808,162,20,16160,0.2,10,1.22642252766855,1.9513381141469,1.59108143410936
"4146",ridge,808,162,20,16160,0.2,10,1.10475287423114,1.69053595583263,1.53023902020547
"4147",ridge,808,162,20,16160,0.2,10,1.13908258963526,1.63569519226772,1.43597593989342
"4148",ridge,808,162,20,16160,0.2,10,1.22473408900773,1.62647618572367,1.32802393623372
"4149",ridge,808,162,20,16160,0.2,10,1.19847456757785,1.73261435731193,1.44568304091225
"4150",ridge,808,162,20,16160,0.2,10,1.1637877886632,1.49713355955596,1.28643174824481
"4151",ridge,808,162,20,16160,0.2,10,1.19344471651597,1.44364360853986,1.20964430824604
"4152",ridge,808,162,20,16160,0.2,10,1.03435442686512,1.32799405579377,1.28388685860668
"4153",ridge,808,162,20,16160,0.2,10,1.00661481872869,1.55004659845651,1.53986069906476
"4154",ridge,808,162,20,16160,0.2,10,1.27196346025676,1.82709479941443,1.43643654594104
"4155",ridge,808,162,20,16160,0.2,10,1.20924341077987,1.80875908838144,1.49577750207869
"4156",ridge,808,162,20,16160,0.2,10,1.28680925746113,2.11395906452948,1.64279130902455
"4157",ridge,808,162,20,16160,0.2,10,1.22403992890125,1.94256886608998,1.58701429603992
"4158",ridge,808,162,20,16160,0.2,10,1.20708818833687,1.70576636765549,1.41312489355538
"4159",ridge,808,162,20,16160,0.2,10,1.211020217338,1.59297539682742,1.31539950697852
"4160",ridge,808,162,20,16160,0.2,10,1.27807529213662,1.59590747123919,1.24868032506225
"4161",ridge,808,162,20,16160,0.2,10,1.24775774942677,1.66260516635218,1.33247432613902
"4162",ridge,808,162,20,16160,0.2,10,1.19336610779885,2.12831513853346,1.78345532408249
"4163",ridge,808,162,20,16160,0.2,10,1.11718112415175,1.75985686856693,1.57526548786183
"4164",ridge,808,162,20,16160,0.2,10,1.07875915834726,1.83629344517011,1.70222744433841
"4165",ridge,808,162,20,16160,0.2,10,1.18163643664762,1.54490774871523,1.30743069594081
"4166",ridge,808,162,20,16160,0.2,10,1.25850441449741,1.58795273401413,1.2617776431466
"4167",ridge,808,162,20,16160,0.2,10,1.00350509244915,1.54380234748174,1.53841007793388
"4168",ridge,808,162,20,16160,0.2,10,1.10173074717451,1.51917044414972,1.37889447857
"4169",ridge,808,162,20,16160,0.2,10,1.2139730510151,1.86935563476411,1.53986584232738
"4170",ridge,808,162,20,16160,0.2,10,1.2380668367888,1.69827892888915,1.37171829373446
"4171",ridge,808,162,20,16160,0.2,10,1.22904763334788,1.62176140945083,1.31952689663721
"4172",ridge,808,162,20,16160,0.2,10,1.20704861522534,1.67824603222978,1.39037153190096
"4173",ridge,808,162,20,16160,0.2,10,1.14866760360342,1.64384053800841,1.43108461738766
"4174",ridge,808,162,20,16160,0.2,10,1.1890295675086,1.56714726030681,1.31800529030619
"4175",ridge,808,162,20,16160,0.2,10,1.17518224508419,1.62817993379894,1.38547016057267
"4176",ridge,808,162,20,16160,0.2,10,1.08548757946742,1.61571852345248,1.48847260347761
"4177",ridge,808,162,20,16160,0.2,10,1.21945955105166,1.73568859512213,1.42332609033672
"4178",ridge,808,162,20,16160,0.2,10,1.22447564874641,1.80392133270164,1.47321944258218
"4179",ridge,808,162,20,16160,0.2,10,1.25438084511883,2.2518943555498,1.79522380647999
"4180",ridge,808,162,20,16160,0.2,10,1.14850628220776,1.76565092266138,1.53734546341992
"4181",ridge,808,162,20,16160,0.2,10,1.20765999421673,1.61482418076195,1.33715134101904
"4182",ridge,808,162,20,16160,0.2,10,1.18443424399509,1.84918486711318,1.56123894297068
"4183",ridge,808,162,20,16160,0.2,10,1.26565223230432,1.61289811944007,1.27436121730179
"4184",ridge,808,162,20,16160,0.2,10,1.07914292004457,1.7269552008178,1.6003025815584
"4185",ridge,808,162,20,16160,0.2,10,1.17149658739533,1.81876533973119,1.55251441557758
"4186",ridge,808,162,20,16160,0.2,10,1.16807293737951,1.64328250952825,1.40683210520641
"4187",ridge,808,162,20,16160,0.2,10,1.13463082530388,1.65245531418341,1.45638147433624
"4188",ridge,808,162,20,16160,0.2,10,1.1071529991444,1.56737535821831,1.41568090356939
